Gene Symbol	CUI Term	Phenotype Name
NGF	cui_knockout_myocardial infarction	phen_knockout_myocardial infarction
GSTT1	cui_knockout_myocardial infarction	phen_knockout_myocardial infarction
NR1I2	cui_knockout_myocardial infarction	phen_knockout_myocardial infarction
BCL2	cui_knockout_myocardial infarction	phen_knockout_myocardial infarction
MAPK14	cui_knockout_myocardial infarction	phen_knockout_myocardial infarction
LRP1	cui_knockout_myocardial infarction	phen_knockout_myocardial infarction
NTRK2	cui_knockout_myocardial infarction	phen_knockout_myocardial infarction
CD36	cui_knockout_myocardial infarction	phen_knockout_myocardial infarction
NOS3	cui_knockout_myocardial infarction	phen_knockout_myocardial infarction
CREB1	cui_knockout_myocardial infarction	phen_knockout_myocardial infarction
PLA2G2A	cui_knockout_myocardial infarction	phen_knockout_myocardial infarction
EFNA1	cui_noise_myocardial infarction	phen_noise_myocardial infarction
GPER1	cui_noise_myocardial infarction	phen_noise_myocardial infarction
C3	cui_noise_myocardial infarction	phen_noise_myocardial infarction
P2RY1	cui_noise_myocardial infarction	phen_noise_myocardial infarction
ABCC8	cui_noise_myocardial infarction	phen_noise_myocardial infarction
UTS2	cui_noise_myocardial infarction	phen_noise_myocardial infarction
APOC1	cui_noise_myocardial infarction	phen_noise_myocardial infarction
CALM3	cui_noise_myocardial infarction	phen_noise_myocardial infarction
CSF2	cui_noise_myocardial infarction	phen_noise_myocardial infarction
PPARA	cui_noise_myocardial infarction	phen_noise_myocardial infarction
APOB	cui_noise_myocardial infarction	phen_noise_myocardial infarction
CXCL2	cui_noise_myocardial infarction	phen_noise_myocardial infarction
PTH	cui_noise_myocardial infarction	phen_noise_myocardial infarction
UTS2R	cui_noise_myocardial infarction	phen_noise_myocardial infarction
HBEGF	cui_noise_myocardial infarction	phen_noise_myocardial infarction
CCR3	cui_noise_myocardial infarction	phen_noise_myocardial infarction
KRT16	cui_noise_myocardial infarction	phen_noise_myocardial infarction
CYP2B6	cui_noise_myocardial infarction	phen_noise_myocardial infarction
UGT1A1	cui_noise_myocardial infarction	phen_noise_myocardial infarction
HTR1B	cui_noise_myocardial infarction	phen_noise_myocardial infarction
CYP1A1	cui_noise_myocardial infarction	phen_noise_myocardial infarction
PTPRA	cui_noise_myocardial infarction	phen_noise_myocardial infarction
GHSR	cui_noise_myocardial infarction	phen_noise_myocardial infarction
CYP2C19	cui_noise_myocardial infarction	phen_noise_myocardial infarction
TEK	cui_noise_myocardial infarction	phen_noise_myocardial infarction
CD28	cui_noise_myocardial infarction	phen_noise_myocardial infarction
C1QB	cui_noise_myocardial infarction	phen_noise_myocardial infarction
GHRL	cui_noise_myocardial infarction	phen_noise_myocardial infarction
CNR2	cui_noise_myocardial infarction	phen_noise_myocardial infarction
TFRC	cui_noise_myocardial infarction	phen_noise_myocardial infarction
GPR65	cui_noise_myocardial infarction	phen_noise_myocardial infarction
ERBB2	cui_noise_myocardial infarction	phen_noise_myocardial infarction
AR	cui_noise_myocardial infarction	phen_noise_myocardial infarction
SERPINE1	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
PLG	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
F2R	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
LYN	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
FGA	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
TGFBR2	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
FLT4	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
CFH	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
APOE	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
ENO1	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
F2RL1	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
MAPK3	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
TGFB1	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
LTA	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
PLAT	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
VAV2	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
VAV3	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
H2AFX	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
TP53	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
EFNA1	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
F5	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
SERPINA1	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
TGFA	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
MYD88	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
EPHB1	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
B2M	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
SMAD3	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
PDIA3	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
TGFBR1	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
BDNF	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
TLR3	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
HSD11B1	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
NGF	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
TTR	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
RYR1	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
TOPBP1	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
TP53BP1	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
ALMS1	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
SMAD2	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
HDAC1	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
IL12B	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
C4BPA	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
HLA-A	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
KLKB1	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
CYSLTR1	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
TACR2	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
SMAD7	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
FN1	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
DDC	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
CHEK2	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
BRCA1	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
KCNJ11	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
KCNMA1	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
ESR2	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
GH1	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
GHR	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
STAT3	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
STAT5A	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
NFKBIA	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
CD36	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
TLR4	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
CD59	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
CTSC	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
GOSR2	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
OXTR	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
TACR3	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
PTBP1	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
C4BPB	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
RFC2	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
MAP2K1	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
C1QB	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
LRP1	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
RAD51	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
XRCC6	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
CCNE1	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
CDKN1A	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
PDE4D	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
GSTA1	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
RAC2	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
SHMT1	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
CEP164	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
CEP290	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
DYNLL1	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
HNRNPD	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
OFD1	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
PKM	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
PPIA	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
SDCCAG8	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
TUBB1	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
EP300	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
F12	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
SERPINA3	cui_sig_tp_noFP_Dis_hypertension	phen_sig_tp_noFP_Dis_hypertension
TP53	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
TGFA	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
DYNLL1	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
NFKBIA	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
ALMS1	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
VAV2	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
RAC2	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
KLKB1	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
PTBP1	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
CTSC	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
LTA	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
F5	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
MAP2K1	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
TGFB1	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
TP53BP1	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
TACR3	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
MAPK3	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
PDIA3	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
F2R	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
H2AFX	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
KCNMA1	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
TGFBR2	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
SMAD3	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
EP300	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
TLR3	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
SERPINA3	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
TTR	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
CEP290	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
OXTR	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
CHEK2	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
GH1	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
SERPINA1	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
NGF	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
C4BPA	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
SHMT1	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
IL12B	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
TACR2	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
BRCA1	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
F2RL1	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
KCNJ11	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
PDE4D	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
TGFBR1	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
BDNF	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
HSD11B1	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
VAV3	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
C1QB	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
PLG	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
LRP1	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
CEP164	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
LYN	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
TOPBP1	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
SDCCAG8	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
PKM	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
SMAD7	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
FGA	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
SMAD2	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
OFD1	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
ENO1	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
TUBB1	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
RYR1	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
CCNE1	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
CD59	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
CD36	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
GSTA1	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
ESR2	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
XRCC6	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
EPHB1	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
STAT3	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
GOSR2	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
CDKN1A	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
TLR4	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
EFNA1	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
FLT4	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
GHR	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
SERPINE1	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
CYSLTR1	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
CFH	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
DDC	cui_sig_knockout_noFP_Dis_hypertension	phen_sig_knockout_noFP_Dis_hypertension
IAPP	cui_sig_noise_noFP_Dis_hypertension	phen_sig_noise_noFP_Dis_hypertension
CXCL5	cui_sig_noise_noFP_Dis_hypertension	phen_sig_noise_noFP_Dis_hypertension
CYP3A5	cui_sig_noise_noFP_Dis_hypertension	phen_sig_noise_noFP_Dis_hypertension
CCR7	cui_sig_noise_noFP_Dis_hypertension	phen_sig_noise_noFP_Dis_hypertension
CXCL13	cui_sig_noise_noFP_Dis_hypertension	phen_sig_noise_noFP_Dis_hypertension
DMD	cui_sig_noise_noFP_Dis_hypertension	phen_sig_noise_noFP_Dis_hypertension
CYP2C19	cui_sig_noise_noFP_Dis_hypertension	phen_sig_noise_noFP_Dis_hypertension
P2RY2	cui_sig_noise_noFP_Dis_hypertension	phen_sig_noise_noFP_Dis_hypertension
KNG1	cui_sig_noise_noFP_Dis_hypertension	phen_sig_noise_noFP_Dis_hypertension
SLC22A4	cui_sig_noise_noFP_Dis_hypertension	phen_sig_noise_noFP_Dis_hypertension
CALCRL	cui_sig_noise_noFP_Dis_hypertension	phen_sig_noise_noFP_Dis_hypertension
SOS1	cui_sig_noise_noFP_Dis_hypertension	phen_sig_noise_noFP_Dis_hypertension
CYP1A2	cui_sig_noise_noFP_Dis_hypertension	phen_sig_noise_noFP_Dis_hypertension
CALCR	cui_sig_noise_noFP_Dis_hypertension	phen_sig_noise_noFP_Dis_hypertension
REN	cui_sig_noise_noFP_Dis_hypertension	phen_sig_noise_noFP_Dis_hypertension
IGF1R	cui_sig_noise_noFP_Dis_hypertension	phen_sig_noise_noFP_Dis_hypertension
PPARG	cui_sig_noise_noFP_Dis_hypertension	phen_sig_noise_noFP_Dis_hypertension
ADORA2B	cui_sig_noise_noFP_Dis_hypertension	phen_sig_noise_noFP_Dis_hypertension
CCL5	cui_sig_noise_noFP_Dis_hypertension	phen_sig_noise_noFP_Dis_hypertension
DRD2	cui_sig_noise_noFP_Dis_hypertension	phen_sig_noise_noFP_Dis_hypertension
RAP1B	cui_sig_noise_noFP_Dis_hypertension	phen_sig_noise_noFP_Dis_hypertension
GJA1	cui_sig_noise_noFP_Dis_hypertension	phen_sig_noise_noFP_Dis_hypertension
CXCL12	cui_sig_noise_noFP_Dis_hypertension	phen_sig_noise_noFP_Dis_hypertension
CALR	cui_sig_noise_noFP_Dis_hypertension	phen_sig_noise_noFP_Dis_hypertension
ADRA2A	cui_sig_noise_noFP_Dis_hypertension	phen_sig_noise_noFP_Dis_hypertension
ITGAV	cui_sig_noise_noFP_Dis_hypertension	phen_sig_noise_noFP_Dis_hypertension
EDNRB	cui_sig_noise_noFP_Dis_hypertension	phen_sig_noise_noFP_Dis_hypertension
PTPN11	cui_sig_noise_noFP_Dis_hypertension	phen_sig_noise_noFP_Dis_hypertension
PTGS2	cui_sig_noise_noFP_Dis_hypertension	phen_sig_noise_noFP_Dis_hypertension
RAP1A	cui_sig_noise_noFP_Dis_hypertension	phen_sig_noise_noFP_Dis_hypertension
CSF2	cui_sig_noise_noFP_Dis_hypertension	phen_sig_noise_noFP_Dis_hypertension
RAC1	cui_sig_noise_noFP_Dis_hypertension	phen_sig_noise_noFP_Dis_hypertension
AGTR2	cui_sig_tp_noFP_Sig_hypertension	phen_sig_tp_noFP_Sig_hypertension
CXCR6	cui_sig_tp_noFP_Sig_hypertension	phen_sig_tp_noFP_Sig_hypertension
UTS2	cui_sig_tp_noFP_Sig_hypertension	phen_sig_tp_noFP_Sig_hypertension
GCGR	cui_sig_tp_noFP_Sig_hypertension	phen_sig_tp_noFP_Sig_hypertension
GNAI2	cui_sig_tp_noFP_Sig_hypertension	phen_sig_tp_noFP_Sig_hypertension
POMC	cui_sig_tp_noFP_Sig_hypertension	phen_sig_tp_noFP_Sig_hypertension
APLN	cui_sig_tp_noFP_Sig_hypertension	phen_sig_tp_noFP_Sig_hypertension
ADRA1B	cui_sig_tp_noFP_Sig_hypertension	phen_sig_tp_noFP_Sig_hypertension
RAMP2	cui_sig_tp_noFP_Sig_hypertension	phen_sig_tp_noFP_Sig_hypertension
ADCYAP1R1	cui_sig_tp_noFP_Sig_hypertension	phen_sig_tp_noFP_Sig_hypertension
EDN3	cui_sig_tp_noFP_Sig_hypertension	phen_sig_tp_noFP_Sig_hypertension
TRH	cui_sig_tp_noFP_Sig_hypertension	phen_sig_tp_noFP_Sig_hypertension
CYP2D6	cui_sig_tp_noFP_Sig_hypertension	phen_sig_tp_noFP_Sig_hypertension
HTR2A	cui_sig_tp_noFP_Sig_hypertension	phen_sig_tp_noFP_Sig_hypertension
SLC6A4	cui_sig_tp_noFP_Sig_hypertension	phen_sig_tp_noFP_Sig_hypertension
LHB	cui_sig_tp_noFP_Sig_hypertension	phen_sig_tp_noFP_Sig_hypertension
HTR1B	cui_sig_tp_noFP_Sig_hypertension	phen_sig_tp_noFP_Sig_hypertension
AVP	cui_sig_tp_noFP_Sig_hypertension	phen_sig_tp_noFP_Sig_hypertension
LDLRAP1	cui_sig_tp_noFP_Sig_hypertension	phen_sig_tp_noFP_Sig_hypertension
