name_0	drugbank_id_0	To	From	uniprot_id	name	drugbank_id
loxapine	DB00408	CHRM4	P08173	P08173	loxapine_New_DrugBank	DB00408_DrugBank
loxapine	DB00408	HRH1	P35367	P35367	loxapine_New_DrugBank	DB00408_DrugBank
loxapine	DB00408	DRD1	P21728	P21728	loxapine_New_DrugBank	DB00408_DrugBank
loxapine	DB00408	HTR5A	P47898	P47898	loxapine_New_DrugBank	DB00408_DrugBank
loxapine	DB00408	HTR2A	P28223	P28223	loxapine_New_DrugBank	DB00408_DrugBank
loxapine	DB00408	DRD2	P14416	P14416	loxapine_New_DrugBank	DB00408_DrugBank
loxapine	DB00408	DRD4	P21917	P21917	loxapine_New_DrugBank	DB00408_DrugBank
loxapine	DB00408	ADRA2A	P08913	P08913	loxapine_New_DrugBank	DB00408_DrugBank
loxapine	DB00408	HTR2C	P28335	P28335	loxapine_New_DrugBank	DB00408_DrugBank
loxapine	DB00408	SLC6A2	P23975	P23975	loxapine_New_DrugBank	DB00408_DrugBank
loxapine	DB00408	CHRM5	P08912	P08912	loxapine_New_DrugBank	DB00408_DrugBank
loxapine	DB00408	SLC6A4	P31645	P31645	loxapine_New_DrugBank	DB00408_DrugBank
loxapine	DB00408	HRH4	Q9H3N8	Q9H3N8	loxapine_New_DrugBank	DB00408_DrugBank
dronedarone	DB04855	SLCO1B3	Q9NPD5	Q9NPD5	dronedarone_New_DrugBank	DB04855_DrugBank
dronedarone	DB04855	SLCO1B1	Q9Y6L6	Q9Y6L6	dronedarone_New_DrugBank	DB04855_DrugBank
dronedarone	DB04855	ABCB1	P08183	P08183	dronedarone_New_DrugBank	DB04855_DrugBank
dronedarone	DB04855	CACNB3	P54284	P54284	dronedarone_New_DrugBank	DB04855_DrugBank
dronedarone	DB04855	ADRA1A	P35348	P35348	dronedarone_New_DrugBank	DB04855_DrugBank
dronedarone	DB04855	CYP3A5	P20815	P20815	dronedarone_New_DrugBank	DB04855_DrugBank
dronedarone	DB04855	CACNA1S	Q13698	Q13698	dronedarone_New_DrugBank	DB04855_DrugBank
dronedarone	DB04855	ADRA1B	P35368	P35368	dronedarone_New_DrugBank	DB04855_DrugBank
dronedarone	DB04855	CACNB2	Q08289	Q08289	dronedarone_New_DrugBank	DB04855_DrugBank
dronedarone	DB04855	CACNA1C	Q13936	Q13936	dronedarone_New_DrugBank	DB04855_DrugBank
dronedarone	DB04855	CYP3A4	P08684	P08684	dronedarone_New_DrugBank	DB04855_DrugBank
dronedarone	DB04855	ADRA2B	P18089	P18089	dronedarone_New_DrugBank	DB04855_DrugBank
dronedarone	DB04855	KCNK2	O95069	O95069	dronedarone_New_DrugBank	DB04855_DrugBank
dronedarone	DB04855	CACNA1F	O60840	O60840	dronedarone_New_DrugBank	DB04855_DrugBank
dronedarone	DB04855	ADRB1	P08588	P08588	dronedarone_New_DrugBank	DB04855_DrugBank
dronedarone	DB04855	ADRA2C	P18825	P18825	dronedarone_New_DrugBank	DB04855_DrugBank
dronedarone	DB04855	THRA	P10827	P10827	dronedarone_New_DrugBank	DB04855_DrugBank
dronedarone	DB04855	ALB	P02768	P02768	dronedarone_New_DrugBank	DB04855_DrugBank
dronedarone	DB04855	ADRA1D	P25100	P25100	dronedarone_New_DrugBank	DB04855_DrugBank
dronedarone	DB04855	KCND3	Q9UK17	Q9UK17	dronedarone_New_DrugBank	DB04855_DrugBank
dronedarone	DB04855	CYP2D6	P10635	P10635	dronedarone_New_DrugBank	DB04855_DrugBank
dronedarone	DB04855	CACNB4	O00305	O00305	dronedarone_New_DrugBank	DB04855_DrugBank
dronedarone	DB04855	SLC8A1	P32418	P32418	dronedarone_New_DrugBank	DB04855_DrugBank
dronedarone	DB04855	KCNQ1	P51787	P51787	dronedarone_New_DrugBank	DB04855_DrugBank
dronedarone	DB04855	SLC22A8	Q8TCC7	Q8TCC7	dronedarone_New_DrugBank	DB04855_DrugBank
dronedarone	DB04855	CACNA1D	Q01668	Q01668	dronedarone_New_DrugBank	DB04855_DrugBank
dronedarone	DB04855	ADRA2A	P08913	P08913	dronedarone_New_DrugBank	DB04855_DrugBank
dronedarone	DB04855	SCN5A	Q14524	Q14524	dronedarone_New_DrugBank	DB04855_DrugBank
dronedarone	DB04855	KCNJ3	P48549	P48549	dronedarone_New_DrugBank	DB04855_DrugBank
dronedarone	DB04855	CACNB1	Q02641	Q02641	dronedarone_New_DrugBank	DB04855_DrugBank
dronedarone	DB04855	KCNH2	Q12809	Q12809	dronedarone_New_DrugBank	DB04855_DrugBank
ziprasidone	DB00246	HTR1E	P28566	P28566	ziprasidone_New_DrugBank	DB00246_DrugBank
ziprasidone	DB00246	CHRM2	P08172	P08172	ziprasidone_New_DrugBank	DB00246_DrugBank
ziprasidone	DB00246	CHRM3	P20309	P20309	ziprasidone_New_DrugBank	DB00246_DrugBank
ziprasidone	DB00246	HTR1A	P08908	P08908	ziprasidone_New_DrugBank	DB00246_DrugBank
ziprasidone	DB00246	ABCB1	P08183	P08183	ziprasidone_New_DrugBank	DB00246_DrugBank
ziprasidone	DB00246	ADRA1A	P35348	P35348	ziprasidone_New_DrugBank	DB00246_DrugBank
ziprasidone	DB00246	HTR6	P50406	P50406	ziprasidone_New_DrugBank	DB00246_DrugBank
ziprasidone	DB00246	ADRA1B	P35368	P35368	ziprasidone_New_DrugBank	DB00246_DrugBank
ziprasidone	DB00246	CYP3A4	P08684	P08684	ziprasidone_New_DrugBank	DB00246_DrugBank
ziprasidone	DB00246	DRD3	P35462	P35462	ziprasidone_New_DrugBank	DB00246_DrugBank
ziprasidone	DB00246	ADRA2B	P18089	P18089	ziprasidone_New_DrugBank	DB00246_DrugBank
ziprasidone	DB00246	CHRM1	P11229	P11229	ziprasidone_New_DrugBank	DB00246_DrugBank
ziprasidone	DB00246	AOX1	Q06278	Q06278	ziprasidone_New_DrugBank	DB00246_DrugBank
ziprasidone	DB00246	ADRA2C	P18825	P18825	ziprasidone_New_DrugBank	DB00246_DrugBank
ziprasidone	DB00246	HTR7	P34969	P34969	ziprasidone_New_DrugBank	DB00246_DrugBank
ziprasidone	DB00246	HTR1B	P28222	P28222	ziprasidone_New_DrugBank	DB00246_DrugBank
ziprasidone	DB00246	ALB	P02768	P02768	ziprasidone_New_DrugBank	DB00246_DrugBank
ziprasidone	DB00246	HTR1D	P28221	P28221	ziprasidone_New_DrugBank	DB00246_DrugBank
ziprasidone	DB00246	DRD5	P21918	P21918	ziprasidone_New_DrugBank	DB00246_DrugBank
ziprasidone	DB00246	CHRM4	P08173	P08173	ziprasidone_New_DrugBank	DB00246_DrugBank
ziprasidone	DB00246	HRH1	P35367	P35367	ziprasidone_New_DrugBank	DB00246_DrugBank
ziprasidone	DB00246	ORM1	P02763	P02763	ziprasidone_New_DrugBank	DB00246_DrugBank
ziprasidone	DB00246	DRD1	P21728	P21728	ziprasidone_New_DrugBank	DB00246_DrugBank
ziprasidone	DB00246	HTR5A	P47898	P47898	ziprasidone_New_DrugBank	DB00246_DrugBank
ziprasidone	DB00246	HTR2A	P28223	P28223	ziprasidone_New_DrugBank	DB00246_DrugBank
ziprasidone	DB00246	DRD2	P14416	P14416	ziprasidone_New_DrugBank	DB00246_DrugBank
ziprasidone	DB00246	DRD4	P21917	P21917	ziprasidone_New_DrugBank	DB00246_DrugBank
ziprasidone	DB00246	ADRA2A	P08913	P08913	ziprasidone_New_DrugBank	DB00246_DrugBank
ziprasidone	DB00246	HTR2C	P28335	P28335	ziprasidone_New_DrugBank	DB00246_DrugBank
ziprasidone	DB00246	CHRM5	P08912	P08912	ziprasidone_New_DrugBank	DB00246_DrugBank
dasatinib	DB01254	SRC	P12931	P12931	dasatinib_New_DrugBank	DB01254_DrugBank
dasatinib	DB01254	CSK	P41240	P41240	dasatinib_New_DrugBank	DB01254_DrugBank
dasatinib	DB01254	ABCB1	P08183	P08183	dasatinib_New_DrugBank	DB01254_DrugBank
dasatinib	DB01254	YES1	P07947	P07947	dasatinib_New_DrugBank	DB01254_DrugBank
dasatinib	DB01254	CYP3A5	P20815	P20815	dasatinib_New_DrugBank	DB01254_DrugBank
dasatinib	DB01254	ABL2	P42684	P42684	dasatinib_New_DrugBank	DB01254_DrugBank
dasatinib	DB01254	BTK	Q06187	Q06187	dasatinib_New_DrugBank	DB01254_DrugBank
dasatinib	DB01254	ABCG2	Q9UNQ0	Q9UNQ0	dasatinib_New_DrugBank	DB01254_DrugBank
dasatinib	DB01254	CYP3A4	P08684	P08684	dasatinib_New_DrugBank	DB01254_DrugBank
dasatinib	DB01254	ABL1	P00519	P00519	dasatinib_New_DrugBank	DB01254_DrugBank
dasatinib	DB01254	KIT	P10721	P10721	dasatinib_New_DrugBank	DB01254_DrugBank
dasatinib	DB01254	ZAK	Q9NYL2	Q9NYL2	dasatinib_New_DrugBank	DB01254_DrugBank
dasatinib	DB01254	FYN	P06241	P06241	dasatinib_New_DrugBank	DB01254_DrugBank
dasatinib	DB01254	EPHB4	P54760	P54760	dasatinib_New_DrugBank	DB01254_DrugBank
dasatinib	DB01254	FGR	P09769	P09769	dasatinib_New_DrugBank	DB01254_DrugBank
dasatinib	DB01254	BCR	P11274	P11274	dasatinib_New_DrugBank	DB01254_DrugBank
dasatinib	DB01254	PDGFRB	P09619	P09619	dasatinib_New_DrugBank	DB01254_DrugBank
dasatinib	DB01254	MAPK14	Q16539	Q16539	dasatinib_New_DrugBank	DB01254_DrugBank
dasatinib	DB01254	PPAT	Q06203	Q06203	dasatinib_New_DrugBank	DB01254_DrugBank
dasatinib	DB01254	EPHA5	P54756	P54756	dasatinib_New_DrugBank	DB01254_DrugBank
dasatinib	DB01254	HSPA8	P11142	P11142	dasatinib_New_DrugBank	DB01254_DrugBank
dasatinib	DB01254	CYP1A2	P05177	P05177	dasatinib_New_DrugBank	DB01254_DrugBank
dasatinib	DB01254	LCK	P06239	P06239	dasatinib_New_DrugBank	DB01254_DrugBank
dasatinib	DB01254	FRK	P42685	P42685	dasatinib_New_DrugBank	DB01254_DrugBank
dasatinib	DB01254	CYP1A1	P04798	P04798	dasatinib_New_DrugBank	DB01254_DrugBank
dasatinib	DB01254	LYN	P07948	P07948	dasatinib_New_DrugBank	DB01254_DrugBank
dasatinib	DB01254	EPHA2	P29317	P29317	dasatinib_New_DrugBank	DB01254_DrugBank
dasatinib	DB01254	CYP1B1	Q16678	Q16678	dasatinib_New_DrugBank	DB01254_DrugBank
dasatinib	DB01254	NR4A3	Q92570	Q92570	dasatinib_New_DrugBank	DB01254_DrugBank
dasatinib	DB01254	STAT5B	P51692	P51692	dasatinib_New_DrugBank	DB01254_DrugBank
glycine	DB00145	GPR18	Q14330	Q14330	glycine_New_DrugBank	DB00145_DrugBank
glycine	DB00145	ALAS1	Q5JAM2	Q5JAM2	glycine_New_DrugBank	DB00145_DrugBank
glycine	DB00145	ALAS2	P22557	P22557	glycine_New_DrugBank	DB00145_DrugBank
glycine	DB00145	AMT	P48728	P48728	glycine_New_DrugBank	DB00145_DrugBank
glycine	DB00145	GLYATL2	Q8WU03	Q8WU03	glycine_New_DrugBank	DB00145_DrugBank
glycine	DB00145	SHMT2	P34897	P34897	glycine_New_DrugBank	DB00145_DrugBank
glycine	DB00145	GATM	P50440	P50440	glycine_New_DrugBank	DB00145_DrugBank
glycine	DB00145	GLYAT	Q6IB77	Q6IB77	glycine_New_DrugBank	DB00145_DrugBank
glycine	DB00145	GLDC	P23378	P23378	glycine_New_DrugBank	DB00145_DrugBank
glycine	DB00145	GLRA3	O75311	O75311	glycine_New_DrugBank	DB00145_DrugBank
glycine	DB00145	GARS	P41250	P41250	glycine_New_DrugBank	DB00145_DrugBank
glycine	DB00145	GCSH	P23434	P23434	glycine_New_DrugBank	DB00145_DrugBank
glycine	DB00145	GLRA1	P23415	P23415	glycine_New_DrugBank	DB00145_DrugBank
glycine	DB00145	GLRB	P48167	P48167	glycine_New_DrugBank	DB00145_DrugBank
glycine	DB00145	PIPOX	Q9P0Z9	Q9P0Z9	glycine_New_DrugBank	DB00145_DrugBank
glycine	DB00145	GCAT	O75600	O75600	glycine_New_DrugBank	DB00145_DrugBank
glycine	DB00145	GLYATL1	Q969I3	Q969I3	glycine_New_DrugBank	DB00145_DrugBank
glycine	DB00145	DLD	P09622	P09622	glycine_New_DrugBank	DB00145_DrugBank
glycine	DB00145	GSS	P48637	P48637	glycine_New_DrugBank	DB00145_DrugBank
glycine	DB00145	SHMT1	P34896	P34896	glycine_New_DrugBank	DB00145_DrugBank
glycine	DB00145	SLC36A1	Q7Z2H8	Q7Z2H8	glycine_New_DrugBank	DB00145_DrugBank
glycine	DB00145	AGXT	P21549	P21549	glycine_New_DrugBank	DB00145_DrugBank
glycine	DB00145	GNMT	Q14749	Q14749	glycine_New_DrugBank	DB00145_DrugBank
glycine	DB00145	GRIN3B	O60391	O60391	glycine_New_DrugBank	DB00145_DrugBank
glycine	DB00145	GRIN2C	Q14957	Q14957	glycine_New_DrugBank	DB00145_DrugBank
glycine	DB00145	AGXT2	Q9BYV1	Q9BYV1	glycine_New_DrugBank	DB00145_DrugBank
glycine	DB00145	BAAT	Q14032	Q14032	glycine_New_DrugBank	DB00145_DrugBank
glycine	DB00145	GRIN2A	Q12879	Q12879	glycine_New_DrugBank	DB00145_DrugBank
glycine	DB00145	GLRA2	P23416	P23416	glycine_New_DrugBank	DB00145_DrugBank
haloperidol	DB00502	CHRM3	P20309	P20309	haloperidol_New_DrugBank	DB00502_DrugBank
haloperidol	DB00502	HTR1A	P08908	P08908	haloperidol_New_DrugBank	DB00502_DrugBank
haloperidol	DB00502	ABCB1	P08183	P08183	haloperidol_New_DrugBank	DB00502_DrugBank
haloperidol	DB00502	ADRA1A	P35348	P35348	haloperidol_New_DrugBank	DB00502_DrugBank
haloperidol	DB00502	CYP3A5	P20815	P20815	haloperidol_New_DrugBank	DB00502_DrugBank
haloperidol	DB00502	CYP3A7	P24462	P24462	haloperidol_New_DrugBank	DB00502_DrugBank
haloperidol	DB00502	MCHR1	Q99705	Q99705	haloperidol_New_DrugBank	DB00502_DrugBank
haloperidol	DB00502	HTR6	P50406	P50406	haloperidol_New_DrugBank	DB00502_DrugBank
haloperidol	DB00502	CBR1	P16152	P16152	haloperidol_New_DrugBank	DB00502_DrugBank
haloperidol	DB00502	CYP3A4	P08684	P08684	haloperidol_New_DrugBank	DB00502_DrugBank
haloperidol	DB00502	DRD3	P35462	P35462	haloperidol_New_DrugBank	DB00502_DrugBank
haloperidol	DB00502	ADRA2B	P18089	P18089	haloperidol_New_DrugBank	DB00502_DrugBank
haloperidol	DB00502	GRIN2B	Q13224	Q13224	haloperidol_New_DrugBank	DB00502_DrugBank
haloperidol	DB00502	UGT1A9	O60656	O60656	haloperidol_New_DrugBank	DB00502_DrugBank
haloperidol	DB00502	ADRA2C	P18825	P18825	haloperidol_New_DrugBank	DB00502_DrugBank
haloperidol	DB00502	SLC18A2	Q05940	Q05940	haloperidol_New_DrugBank	DB00502_DrugBank
haloperidol	DB00502	HTR7	P34969	P34969	haloperidol_New_DrugBank	DB00502_DrugBank
haloperidol	DB00502	CYP2C9	P11712	P11712	haloperidol_New_DrugBank	DB00502_DrugBank
haloperidol	DB00502	CYP2D6	P10635	P10635	haloperidol_New_DrugBank	DB00502_DrugBank
haloperidol	DB00502	HRH1	P35367	P35367	haloperidol_New_DrugBank	DB00502_DrugBank
haloperidol	DB00502	CYP2C19	P33261	P33261	haloperidol_New_DrugBank	DB00502_DrugBank
haloperidol	DB00502	DRD1	P21728	P21728	haloperidol_New_DrugBank	DB00502_DrugBank
haloperidol	DB00502	CYP1A2	P05177	P05177	haloperidol_New_DrugBank	DB00502_DrugBank
haloperidol	DB00502	HTR2A	P28223	P28223	haloperidol_New_DrugBank	DB00502_DrugBank
haloperidol	DB00502	CYP1A1	P04798	P04798	haloperidol_New_DrugBank	DB00502_DrugBank
haloperidol	DB00502	SIGMAR1	Q99720	Q99720	haloperidol_New_DrugBank	DB00502_DrugBank
haloperidol	DB00502	DRD2	P14416	P14416	haloperidol_New_DrugBank	DB00502_DrugBank
haloperidol	DB00502	ADRA2A	P08913	P08913	haloperidol_New_DrugBank	DB00502_DrugBank
haloperidol	DB00502	HTR2C	P28335	P28335	haloperidol_New_DrugBank	DB00502_DrugBank
valproic acid	DB00313	CYP2A6	P11509	P11509	valproic acid_New_DrugBank	DB00313_DrugBank
valproic acid	DB00313	CYP3A5	P20815	P20815	valproic acid_New_DrugBank	DB00313_DrugBank
valproic acid	DB00313	PTGS1	P23219	P23219	valproic acid_New_DrugBank	DB00313_DrugBank
valproic acid	DB00313	ACADSB	P45954	P45954	valproic acid_New_DrugBank	DB00313_DrugBank
valproic acid	DB00313	CYP3A4	P08684	P08684	valproic acid_New_DrugBank	DB00313_DrugBank
valproic acid	DB00313	UGT1A1	P22309	P22309	valproic acid_New_DrugBank	DB00313_DrugBank
valproic acid	DB00313	SLC16A1	P53985	P53985	valproic acid_New_DrugBank	DB00313_DrugBank
valproic acid	DB00313	PPARA	Q07869	Q07869	valproic acid_New_DrugBank	DB00313_DrugBank
valproic acid	DB00313	UGT1A9	O60656	O60656	valproic acid_New_DrugBank	DB00313_DrugBank
valproic acid	DB00313	SLCO2B1	O94956	O94956	valproic acid_New_DrugBank	DB00313_DrugBank
valproic acid	DB00313	CDKN1A	P38936	P38936	valproic acid_New_DrugBank	DB00313_DrugBank
valproic acid	DB00313	HDAC2	Q92769	Q92769	valproic acid_New_DrugBank	DB00313_DrugBank
valproic acid	DB00313	CYP2C9	P11712	P11712	valproic acid_New_DrugBank	DB00313_DrugBank
valproic acid	DB00313	ALDH5A1	P51649	P51649	valproic acid_New_DrugBank	DB00313_DrugBank
valproic acid	DB00313	CYP2B6	P20813	P20813	valproic acid_New_DrugBank	DB00313_DrugBank
valproic acid	DB00313	ALB	P02768	P02768	valproic acid_New_DrugBank	DB00313_DrugBank
valproic acid	DB00313	CD274	Q9NZQ7	Q9NZQ7	valproic acid_New_DrugBank	DB00313_DrugBank
valproic acid	DB00313	PPARD	Q03181	Q03181	valproic acid_New_DrugBank	DB00313_DrugBank
valproic acid	DB00313	HGF	P14210	P14210	valproic acid_New_DrugBank	DB00313_DrugBank
valproic acid	DB00313	CYP2C19	P33261	P33261	valproic acid_New_DrugBank	DB00313_DrugBank
valproic acid	DB00313	CYP1A2	P05177	P05177	valproic acid_New_DrugBank	DB00313_DrugBank
valproic acid	DB00313	OGDH	Q02218	Q02218	valproic acid_New_DrugBank	DB00313_DrugBank
valproic acid	DB00313	PPARG	P37231	P37231	valproic acid_New_DrugBank	DB00313_DrugBank
valproic acid	DB00313	HDAC9	Q9UKV0	Q9UKV0	valproic acid_New_DrugBank	DB00313_DrugBank
valproic acid	DB00313	SLC22A8	Q8TCC7	Q8TCC7	valproic acid_New_DrugBank	DB00313_DrugBank
valproic acid	DB00313	SLC22A5	O76082	O76082	valproic acid_New_DrugBank	DB00313_DrugBank
valproic acid	DB00313	SLC22A6	Q4U2R8	Q4U2R8	valproic acid_New_DrugBank	DB00313_DrugBank
valproic acid	DB00313	ODC1	P11926	P11926	valproic acid_New_DrugBank	DB00313_DrugBank
valproic acid	DB00313	SLC22A7	Q9Y694	Q9Y694	valproic acid_New_DrugBank	DB00313_DrugBank
verapamil	DB00661	CYP2C8	P10632	P10632	verapamil_New_DrugBank	DB00661_DrugBank
verapamil	DB00661	SLCO1B1	Q9Y6L6	Q9Y6L6	verapamil_New_DrugBank	DB00661_DrugBank
verapamil	DB00661	ABCB1	P08183	P08183	verapamil_New_DrugBank	DB00661_DrugBank
verapamil	DB00661	ADRA1A	P35348	P35348	verapamil_New_DrugBank	DB00661_DrugBank
verapamil	DB00661	CYP3A5	P20815	P20815	verapamil_New_DrugBank	DB00661_DrugBank
verapamil	DB00661	SLC22A4	Q9H015	Q9H015	verapamil_New_DrugBank	DB00661_DrugBank
verapamil	DB00661	CACNA1B	Q00975	Q00975	verapamil_New_DrugBank	DB00661_DrugBank
verapamil	DB00661	CACNA1A	O00555	O00555	verapamil_New_DrugBank	DB00661_DrugBank
verapamil	DB00661	ADRA1B	P35368	P35368	verapamil_New_DrugBank	DB00661_DrugBank
verapamil	DB00661	CACNA1C	Q13936	Q13936	verapamil_New_DrugBank	DB00661_DrugBank
verapamil	DB00661	CYP3A4	P08684	P08684	verapamil_New_DrugBank	DB00661_DrugBank
verapamil	DB00661	CACNA1G	O43497	O43497	verapamil_New_DrugBank	DB00661_DrugBank
verapamil	DB00661	CYP2C9	P11712	P11712	verapamil_New_DrugBank	DB00661_DrugBank
verapamil	DB00661	ALB	P02768	P02768	verapamil_New_DrugBank	DB00661_DrugBank
verapamil	DB00661	ADRA1D	P25100	P25100	verapamil_New_DrugBank	DB00661_DrugBank
verapamil	DB00661	CYP2B6	P20813	P20813	verapamil_New_DrugBank	DB00661_DrugBank
verapamil	DB00661	ABCC1	P33527	P33527	verapamil_New_DrugBank	DB00661_DrugBank
verapamil	DB00661	CYP2D6	P10635	P10635	verapamil_New_DrugBank	DB00661_DrugBank
verapamil	DB00661	ORM1	P02763	P02763	verapamil_New_DrugBank	DB00661_DrugBank
verapamil	DB00661	CYP2C19	P33261	P33261	verapamil_New_DrugBank	DB00661_DrugBank
verapamil	DB00661	ABCC4	O15439	O15439	verapamil_New_DrugBank	DB00661_DrugBank
verapamil	DB00661	CYP2E1	P05181	P05181	verapamil_New_DrugBank	DB00661_DrugBank
verapamil	DB00661	CYP1A2	P05177	P05177	verapamil_New_DrugBank	DB00661_DrugBank
verapamil	DB00661	KCNJ11	Q14654	Q14654	verapamil_New_DrugBank	DB00661_DrugBank
verapamil	DB00661	SLC22A5	O76082	O76082	verapamil_New_DrugBank	DB00661_DrugBank
verapamil	DB00661	SLC6A4	P31645	P31645	verapamil_New_DrugBank	DB00661_DrugBank
verapamil	DB00661	CACNA1H	O95180	O95180	verapamil_New_DrugBank	DB00661_DrugBank
verapamil	DB00661	CYP2C18	P33260	P33260	verapamil_New_DrugBank	DB00661_DrugBank
verapamil	DB00661	KCNH2	Q12809	Q12809	verapamil_New_DrugBank	DB00661_DrugBank
quetiapine	DB01224	HTR1E	P28566	P28566	quetiapine_New_DrugBank	DB01224_DrugBank
quetiapine	DB01224	CHRM2	P08172	P08172	quetiapine_New_DrugBank	DB01224_DrugBank
quetiapine	DB01224	CHRM3	P20309	P20309	quetiapine_New_DrugBank	DB01224_DrugBank
quetiapine	DB01224	HTR1A	P08908	P08908	quetiapine_New_DrugBank	DB01224_DrugBank
quetiapine	DB01224	ABCB1	P08183	P08183	quetiapine_New_DrugBank	DB01224_DrugBank
quetiapine	DB01224	CYP3A5	P20815	P20815	quetiapine_New_DrugBank	DB01224_DrugBank
quetiapine	DB01224	CYP3A7	P24462	P24462	quetiapine_New_DrugBank	DB01224_DrugBank
quetiapine	DB01224	HTR6	P50406	P50406	quetiapine_New_DrugBank	DB01224_DrugBank
quetiapine	DB01224	CYP3A4	P08684	P08684	quetiapine_New_DrugBank	DB01224_DrugBank
quetiapine	DB01224	DRD3	P35462	P35462	quetiapine_New_DrugBank	DB01224_DrugBank
quetiapine	DB01224	ADRA2B	P18089	P18089	quetiapine_New_DrugBank	DB01224_DrugBank
quetiapine	DB01224	CHRM1	P11229	P11229	quetiapine_New_DrugBank	DB01224_DrugBank
quetiapine	DB01224	ADRA2C	P18825	P18825	quetiapine_New_DrugBank	DB01224_DrugBank
quetiapine	DB01224	HTR3A	P46098	P46098	quetiapine_New_DrugBank	DB01224_DrugBank
quetiapine	DB01224	HTR7	P34969	P34969	quetiapine_New_DrugBank	DB01224_DrugBank
quetiapine	DB01224	HTR1B	P28222	P28222	quetiapine_New_DrugBank	DB01224_DrugBank
quetiapine	DB01224	HTR1D	P28221	P28221	quetiapine_New_DrugBank	DB01224_DrugBank
quetiapine	DB01224	DRD5	P21918	P21918	quetiapine_New_DrugBank	DB01224_DrugBank
quetiapine	DB01224	CHRM4	P08173	P08173	quetiapine_New_DrugBank	DB01224_DrugBank
quetiapine	DB01224	CYP2D6	P10635	P10635	quetiapine_New_DrugBank	DB01224_DrugBank
quetiapine	DB01224	HRH1	P35367	P35367	quetiapine_New_DrugBank	DB01224_DrugBank
quetiapine	DB01224	CYP2C19	P33261	P33261	quetiapine_New_DrugBank	DB01224_DrugBank
quetiapine	DB01224	DRD1	P21728	P21728	quetiapine_New_DrugBank	DB01224_DrugBank
quetiapine	DB01224	HTR2A	P28223	P28223	quetiapine_New_DrugBank	DB01224_DrugBank
quetiapine	DB01224	DRD2	P14416	P14416	quetiapine_New_DrugBank	DB01224_DrugBank
quetiapine	DB01224	DRD4	P21917	P21917	quetiapine_New_DrugBank	DB01224_DrugBank
quetiapine	DB01224	ADRA2A	P08913	P08913	quetiapine_New_DrugBank	DB01224_DrugBank
quetiapine	DB01224	HTR2C	P28335	P28335	quetiapine_New_DrugBank	DB01224_DrugBank
quetiapine	DB01224	CHRM5	P08912	P08912	quetiapine_New_DrugBank	DB01224_DrugBank
tretinoin	DB00755	CYP2C8	P10632	P10632	tretinoin_New_DrugBank	DB00755_DrugBank
tretinoin	DB00755	RXRB	P28702	P28702	tretinoin_New_DrugBank	DB00755_DrugBank
tretinoin	DB00755	ALDH1A1	P00352	P00352	tretinoin_New_DrugBank	DB00755_DrugBank
tretinoin	DB00755	RARG	P13631	P13631	tretinoin_New_DrugBank	DB00755_DrugBank
tretinoin	DB00755	CYP2A6	P11509	P11509	tretinoin_New_DrugBank	DB00755_DrugBank
tretinoin	DB00755	RARRES1	P49788	P49788	tretinoin_New_DrugBank	DB00755_DrugBank
tretinoin	DB00755	CYP3A5	P20815	P20815	tretinoin_New_DrugBank	DB00755_DrugBank
tretinoin	DB00755	CYP3A7	P24462	P24462	tretinoin_New_DrugBank	DB00755_DrugBank
tretinoin	DB00755	ALDH1A2	O94788	O94788	tretinoin_New_DrugBank	DB00755_DrugBank
tretinoin	DB00755	CYP3A4	P08684	P08684	tretinoin_New_DrugBank	DB00755_DrugBank
tretinoin	DB00755	RARB	P10826	P10826	tretinoin_New_DrugBank	DB00755_DrugBank
tretinoin	DB00755	GPRC5A	Q8NFJ5	Q8NFJ5	tretinoin_New_DrugBank	DB00755_DrugBank
tretinoin	DB00755	PDK4	Q16654	Q16654	tretinoin_New_DrugBank	DB00755_DrugBank
tretinoin	DB00755	CYP26C1	Q6V0L0	Q6V0L0	tretinoin_New_DrugBank	DB00755_DrugBank
tretinoin	DB00755	HPGDS	O60760	O60760	tretinoin_New_DrugBank	DB00755_DrugBank
tretinoin	DB00755	RXRA	P19793	P19793	tretinoin_New_DrugBank	DB00755_DrugBank
tretinoin	DB00755	CYP2C9	P11712	P11712	tretinoin_New_DrugBank	DB00755_DrugBank
tretinoin	DB00755	ALB	P02768	P02768	tretinoin_New_DrugBank	DB00755_DrugBank
tretinoin	DB00755	CYP2B6	P20813	P20813	tretinoin_New_DrugBank	DB00755_DrugBank
tretinoin	DB00755	RARA	P10276	P10276	tretinoin_New_DrugBank	DB00755_DrugBank
tretinoin	DB00755	LCN1	P31025	P31025	tretinoin_New_DrugBank	DB00755_DrugBank
tretinoin	DB00755	CYP26B1	Q9NR63	Q9NR63	tretinoin_New_DrugBank	DB00755_DrugBank
tretinoin	DB00755	RXRG	P48443	P48443	tretinoin_New_DrugBank	DB00755_DrugBank
tretinoin	DB00755	CYP1A1	P04798	P04798	tretinoin_New_DrugBank	DB00755_DrugBank
tretinoin	DB00755	RBP4	P02753	P02753	tretinoin_New_DrugBank	DB00755_DrugBank
tretinoin	DB00755	CYP4A11	Q02928	Q02928	tretinoin_New_DrugBank	DB00755_DrugBank
tretinoin	DB00755	OBP2A	Q9NY56	Q9NY56	tretinoin_New_DrugBank	DB00755_DrugBank
